adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/1XDDXPXGiI8id7MrUxK36ke7gkX.jpg,"[28, 12, 16, 35, 10751]",1011985,en,Kung Fu Panda 4,"Po is gearing up to become the spiritual leader of his Valley of Peace, but also needs someone to take his place as Dragon Warrior. As such, he will train a new kung fu practitioner for the spot and will encounter a villain called the Chameleon who conjures villains from the past.",4795.12,/kDp1vUBnMpe8ak4rjgl3cLELqjU.jpg,2024-03-02,Kung Fu Panda 4,False,7.005,322
False,/zAepSrO99owYwQqi0QG2AS0dHXw.jpg,"[28, 14]",634492,en,Madame Web,"Forced to confront revelations about her past, paramedic Cassandra Webb forges a relationship with three young women destined for powerful futures...if they can all survive a deadly present.",2707.52,/rULWuutDcN5NvtiZi4FRPzRYWSh.jpg,2024-02-14,Madame Web,False,5.631,772
False,/deLWkOLZmBNkm8p16igfapQyqeq.jpg,"[14, 28, 12]",763215,en,Damsel,A young woman's marriage to a charming prince turns into a fierce fight for survival when she's offered up as a sacrifice to a fire-breathing dragon.,1663.423,/sMp34cNKjIb18UBOCoAv4DpCxwY.jpg,2024-03-08,Damsel,False,7.216,1179
False,/oFAukXiMPrwLpbulGmB5suEZlrm.jpg,"[28, 12, 878, 14, 18]",624091,id,Sri Asih,"Alana discover the truth about her origin: she’s not an ordinary human being. She may be the gift for humanity and become its protector as Sri Asih. Or a destruction, if she can’t control her anger.",1292.877,/wShcJSKMFg1Dy1yq7kEZuay6pLS.jpg,2022-11-17,Sri Asih,False,6.449,39
False,/mDeUmPe4MF35WWlAqj4QFX5UauJ.jpg,"[28, 27, 53]",1096197,pt,No Way Up,Characters from different backgrounds are thrown together when the plane they're travelling on crashes into the Pacific Ocean. A nightmare fight for survival ensues with the air supply running out and dangers creeping in from all sides.,1189.811,/hu40Uxp9WtpL34jv3zyWLb5zEVY.jpg,2024-01-18,No Way Up,False,6.119,277
False,/u0P5drNyTrZoGyJONPcZGbv1mNP.jpg,"[28, 53]",1124127,en,Air Force One Down,"On her first assignment aboard Air Force One, a rookie Secret Service agent faces the ultimate test when terrorists hijack the plane, intent on derailing a pivotal energy deal. With the President's life on the line and a global crisis at stake, her bravery and skills are pushed to the limit in a relentless battle that could change the course of history.",1006.219,/nKPoSD4pZ3s3CJ9g3cqWRcQ41TC.jpg,2024-02-09,Air Force One Down,False,6.25,42
False,/xvk5AhfhgQcTuaCQyq3XqAnhEma.jpg,"[28, 12, 35]",848538,en,Argylle,"When the plots of reclusive author Elly Conway's fictional espionage novels begin to mirror the covert actions of a real-life spy organization, quiet evenings at home become a thing of the past. Accompanied by her cat Alfie and Aiden, a cat-allergic spy, Elly races across the world to stay one step ahead of the killers as the line between Conway's fictional world and her real one begins to blur.",913.812,/95VlSEfLMqeX36UVcHJuNlWEpwf.jpg,2024-01-31,Argylle,False,6.2,699
False,/meyhnvssZOPPjud4F1CjOb4snET.jpg,"[16, 28, 12, 35, 10751]",940551,en,Migration,"After a migrating duck family alights on their pond with thrilling tales of far-flung places, the Mallard family embarks on a family road trip, from New England, to New York City, to tropical Jamaica.",922.35,/ldfCF9RhR40mppkzmftxapaHeTo.jpg,2023-12-06,Migration,False,7.551,998
False,/qVrS8bu1B7G1tgLTlCZQi4CFsTh.jpg,"[28, 53, 10752]",969492,en,Land of Bad,"When a Delta Force special ops mission goes terribly wrong, Air Force drone pilot Reaper has 48 hours to remedy what has devolved into a wild rescue operation. With no weapons and no communication other than the drone above, the ground mission suddenly becomes a full-scale battle when the team is discovered by the enemy.",890.408,/h3jYanWMEJq6JJsCopy1h7cT2Hs.jpg,2024-01-25,Land of Bad,False,7.114,418
False,/47olX0FCvUCfAqlp8cK0O5fKLav.jpg,"[16, 35, 878]",1239251,en,Megamind vs. the Doom Syndicate,"Megamind's former villain team, The Doom Syndicate, has returned. Our newly crowned blue hero must now keep up evil appearances until he can assemble his friends (Roxanne, Ol' Chum and Keiko) to stop his former evil teammates from launching Metro City to the Moon.",846.693,/yRZfiG1QpRkBc7fAmxfcR7Md5EC.jpg,2024-03-01,Megamind vs. the Doom Syndicate,False,5.664,137
False,/mEoIDEiePnYj178H9znzbl9zvky.jpg,[28],1006540,en,Bullet Train Down,"On its maiden run, the world's fastest bullet train is rigged with a bomb that will explode if it dips below 200 mph.",1015.884,/5a7cocgyVuFjYV71neDIGVzD6Yq.jpg,2022-08-01,Bullet Train Down,False,5.206,17
False,/ekRp1sEA8pnuzVHQkUESTgNSKdW.jpg,"[878, 28, 80]",932420,en,Code 8 Part II,"In a world where superpowered people are heavily policed by robots, an ex-con teams up with a drug lord he despises to protect a teen from a corrupt cop.",797.309,/hhvMTxlTZtnCOe7YFhod9uz3m37.jpg,2024-02-27,Code 8 Part II,False,6.506,346
False,/xRd1eJIDe7JHO5u4gtEYwGn5wtf.jpg,"[28, 878, 12]",823464,en,Godzilla x Kong: The New Empire,"Following their explosive showdown, Godzilla and Kong must reunite against a colossal undiscovered threat hidden within our world, challenging their very existence – and our own.",926.57,/tMefBSflR6PGQLv7WvFPpKLZkyk.jpg,2024-03-27,Godzilla x Kong: The New Empire,False,8.1,19
False,/87IVlclAfWL6mdicU1DDuxdwXwe.jpg,"[878, 12]",693134,en,Dune: Part Two,"Follow the mythic journey of Paul Atreides as he unites with Chani and the Fremen while on a path of revenge against the conspirators who destroyed his family. Facing a choice between the love of his life and the fate of the known universe, Paul endeavors to prevent a terrible future only he can foresee.",886.645,/8b8R8l88Qje9dn9OE8PY05Nxl1X.jpg,2024-02-27,Dune: Part Two,False,8.387,2122
False,/4Ep2KivIBUZbkS7kHjW7Qywnhhj.jpg,[28],1049948,en,Vikings: Battle of Heirs,"A young Viking must come to terms with the realization that he may be the King's son, who was switched at birth, but not before others try to take his rightful place.",741.803,/87goLbbqrJqAxqDS5cBsik1zKT.jpg,2023-04-28,Vikings: Battle of Heirs,False,7.625,8
False,/cu5Qk2QHxOyyMrD3Bq93DxgmJer.jpg,"[28, 80]",1046090,zh,周處除三害,"The arrogant, third most-wanted criminal in Taiwan, decides to get rid of the top two competitors and crowns himself the most-wanted criminal before dying.",720.93,/7IJ7F8tX7IAkpUdaGovOBJqORnJ.jpg,2023-10-06,"The Pig, the Snake and the Pigeon",False,7.529,105
False,/bQS43HSLZzMjZkcHJz4fGc7fNdz.jpg,"[878, 10749, 35]",792307,en,Poor Things,"Brought back to life by an unorthodox scientist, a young woman runs off with a debauched lawyer on a whirlwind adventure across the continents. Free from the prejudices of her times, she grows steadfast in her purpose to stand for equality and liberation.",633.534,/kCGlIMHnOm8JPXq3rXM6c5wMxcT.jpg,2023-12-07,Poor Things,False,7.849,2693
False,/1ZSKH5GGFlM8M32K34GMdaNS2Ew.jpg,"[10402, 36, 18]",802219,en,Bob Marley: One Love,Jamaican singer-songwriter Bob Marley overcomes adversity to become the most famous reggae musician in the world.,565.178,/4eWeXswkAUIvdVWFvPrUFu2TxuI.jpg,2024-02-14,Bob Marley: One Love,False,7.049,377
False,/i7nnmCTnjK50vNqbMfVtmoVULWJ.jpg,[28],1081620,en,The Weapon,"Dallas is a one-man killing machine on a mysterious rampage. His attacks on biker gangs and meth labs anger the Vegas mob boss who’s holding Dallas’ girlfriend hostage. But who is Dallas working for? Even torture won’t make him talk, and he won’t stop until justice is served.",578.928,/slQYCDzCMM8SBh9Xa3aPeM2fekA.jpg,2023-02-17,The Weapon,False,5.763,19
False,/kSdIVZu7Cv60o9hTbKBzcTrbMX8.jpg,"[28, 53]",984249,en,Ruthless,"A high school coach, whose teenage daughter was murdered, takes matters into his own hands by going after the men who kidnap his students for their sex trafficking operation.",558.468,/4ndp1pnHWRuiZLNpFJvO4Kh6Tav.jpg,2023-12-14,Ruthless,False,6.7,36
False,/fFdlyeC8qPROUqM8ydR9INXAG17.jpg,"[28, 53]",359410,en,Road House,"Ex-UFC fighter Dalton takes a job as a bouncer at a Florida Keys roadhouse, only to discover that this paradise is not all it seems.",933.68,/bXi6IQiQDHD00JFio5ZSZOeRSBh.jpg,2024-03-08,Road House,False,7.278,545
False,/wqmemsQb8xcLVQkwt8WTYnMIYms.jpg,"[28, 35]",1217409,es,Jaque Mate,"Duque, an international secret agent who retired years ago after a traumatic event, is forced to return to action when a commando operative kidnaps his niece and forces him to steal a precious scientific formula as part of the ransom.",532.257,/26VzK0GVAsZhVXIbv3qDKiwBYud.jpg,2024-01-25,Jaque Mate,False,4.375,8
False,/yyFc8Iclt2jxPmLztbP617xXllT.jpg,"[35, 10751, 14]",787699,en,Wonka,"Willy Wonka – chock-full of ideas and determined to change the world one delectable bite at a time – is proof that the best things in life begin with a dream, and if you’re lucky enough to meet Willy Wonka, anything is possible.",650.519,/qhb1qOilapbapxWQn9jtRCMwXJF.jpg,2023-12-06,Wonka,False,7.2,2646
False,/hIUs8RzKlrzgbWxn2EpWmiTFqCc.jpg,"[878, 53]",870404,en,Meteor,"After a meteor collides into Earth, a lonely rancher and a lost young girl are on the run from vicious mercenaries.",563.785,/tVMddOS5bi3YPVPgTPlEw0TOWoF.jpg,2021-09-01,Meteor,False,5.418,85
False,/nb3xI8XI3w4pMVZ38VijbsyBqP4.jpg,"[18, 36]",872585,en,Oppenheimer,The story of J. Robert Oppenheimer's role in the development of the atomic bomb during World War II.,533.16,/8Gxv8gSFCU0XGDykEGv7zR1n2ua.jpg,2023-07-19,Oppenheimer,False,8.1,7370
False,/3JhQQFidqbrD9k9DxGFCba46EFk.jpg,"[14, 12, 35]",967847,en,Ghostbusters: Frozen Empire,"The Spengler family returns to where it all started – the iconic New York City firehouse – to team up with the original Ghostbusters, who've developed a top-secret research lab to take busting ghosts to the next level. But when the discovery of an ancient artifact unleashes an evil force, Ghostbusters new and old must join forces to protect their home and save the world from a second Ice Age.",618.603,/r65fWcFELCSeyyrkq5wY09EPSGN.jpg,2024-03-20,Ghostbusters: Frozen Empire,False,6.8,80
False,/elH2ZWRHOKpjUNHROvpTCZIvuO7.jpg,"[27, 53]",983526,no,Leave,"A young woman tries to find her origins after having been abandoned as an infant at a cemetery wrapped in a cloth with satanic symbols, but as she gets closer to answers a malevolent spirit is telling her to leave.",456.113,/aiw8k5wXSCkueUD7eavmnNtaQFO.jpg,2022-10-28,Leave,False,6.0,44
False,/1ZSKH5GGFlM8M32K34GMdaNS2Ew.jpg,"[10402, 36, 18]",802219,en,Bob Marley: One Love,Jamaican singer-songwriter Bob Marley overcomes adversity to become the most famous reggae musician in the world.,565.178,/4eWeXswkAUIvdVWFvPrUFu2TxuI.jpg,2024-02-14,Bob Marley: One Love,False,7.0,378
False,/G56AzECyTDp63sE7CbJ6AEBKhF.jpg,"[37, 28]",851925,en,Death Alley,"In 1892, the Dalton Gang set out to become the most famous outlaws in America. That dream would become a nightmare.",486.39,/iIKYK9mdapWlJ21YNRGB57WKErK.jpg,2021-03-11,Death Alley,False,5.655,29
False,/9JNsAIFMu4o37AgnU1JVtR6AWsK.jpg,"[10749, 28, 18]",1248795,tr,Romantik Hırsız,"After learning that the art thief she has been chasing is her ex-lover, an officer working for Interpol concocts a plan to catch him red-handed.",430.766,/niVtvS9Kf8G1VDPSqurqHkaSSwm.jpg,2024-03-14,Art of Love,False,6.7,74
False,/xPTefQ4CZpWapxiEsAZsxtidS49.jpg,"[10751, 878]",682075,en,The Adventure of A.R.I.: My Robot Friend,A teenager summons the courage to help a friendly robot known as A.R.I. kidnapped by a ruthless lab director working for a powerful corporation seeking to turn him into a dangerous weapon in order to rule the world.,440.724,/txcjXiyhBvsSFyZtgCHWW7CyIeN.jpg,2022-01-13,The Adventure of A.R.I.: My Robot Friend,False,7.1,8
False,/oFS0DgInCdvYRwaPkl3BLpmIuq5.jpg,"[28, 80, 18, 9648, 878, 53]",1013240,id,24 Jam Bersama Gaspar,"With only 24 hours left to live, a private investigator follows a trail of confounding clues to uncover the disappearance of his childhood friend.",531.803,/jSG2fEbYUiQLcA1QfMNDjpnFYJa.jpg,2023-10-06,24 Hours with Gaspar,False,7.1,17
False,/xi2pblvQtCnh26SeOYzx1YX3DLT.jpg,"[80, 28, 53]",1227816,en,Red Right Hand,"Cash is trying to live a quiet, honest life in a small Appalachian town. When a vicious crime boss forces him back into her services, he soon learns he's capable of anything -- even killing -- to protect his family and his home.",431.334,/vfEG79SQIg3p6B8rBLVeIo2BBhb.jpg,2024-02-22,Red Right Hand,False,7.4,67
False,/s9YTxwaByYeoSqugYjJJtZjMRAG.jpg,"[28, 27, 35, 53]",1211483,en,Skal - Fight for Survival,"My name's Arthur, a huge Internet star who's just hit 3 million subs. While in the midst of throwing an epic party to celebrate, the universe had the balls to bring on the effing apocalypse and cut my night short. What was supposed to be a perfect hangover, has turned into an epic fight for survival.",451.898,/1On8iF3AsFIbpyfZg1xiGWMAFBn.jpg,2023-11-24,Skal - Fight for Survival,False,5.5,53
False,/feSiISwgEpVzR1v3zv2n2AU4ANJ.jpg,"[878, 12, 28]",609681,en,The Marvels,"Carol Danvers, aka Captain Marvel, has reclaimed her identity from the tyrannical Kree and taken revenge on the Supreme Intelligence. But unintended consequences see Carol shouldering the burden of a destabilized universe. When her duties send her to an anomalous wormhole linked to a Kree revolutionary, her powers become entangled with that of Jersey City super-fan Kamala Khan, aka Ms. Marvel, and Carol’s estranged niece, now S.A.B.E.R. astronaut Captain Monica Rambeau. Together, this unlikely trio must team up and learn to work in concert to save the universe.",431.64,/9GBhzXMFjgcZ3FdR9w3bUMMTps5.jpg,2023-11-08,The Marvels,False,6.205,2093
False,/bckxSN9ueOgm0gJpVJmPQrecWul.jpg,"[28, 12, 14]",572802,en,Aquaman and the Lost Kingdom,"Black Manta seeks revenge on Aquaman for his father's death. Wielding the Black Trident's power, he becomes a formidable foe. To defend Atlantis, Aquaman forges an alliance with his imprisoned brother. They must protect the kingdom.",446.945,/7lTnXOy0iNtBAdRP3TZvaKJ77F6.jpg,2023-12-20,Aquaman and the Lost Kingdom,False,6.819,2118
False,/ehumsuIBbgAe1hg343oszCLrAfI.jpg,"[16, 10751, 14, 12]",1022796,en,Wish,"Asha, a sharp-witted idealist, makes a wish so powerful that it is answered by a cosmic force – a little ball of boundless energy called Star. Together, Asha and Star confront a most formidable foe - the ruler of Rosas, King Magnifico - to save her community and prove that when the will of one courageous human connects with the magic of the stars, wondrous things can happen.",414.398,/AcoVfiv1rrWOmAdpnAMnM56ki19.jpg,2023-11-13,Wish,False,6.633,892
False,/loeggqqCjQFFEVEixbO3UJ7df9v.jpg,"[27, 878]",1161663,en,Ghost Project,"Three young programmers come across an abandoned technology meant to detect supernatural presence. They reverse engineer the tech and create an app for their phones which allows them to see ghosts, thus endangering their own lives.",342.923,/jYBEX4ed6NBeDYbqC5Rd0xVzblO.jpg,2023-08-07,Ghost Project,False,6.304,23
False,/lzWHmYdfeFiMIY4JaMmtR7GEli3.jpg,"[878, 12]",438631,en,Dune,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive.",457.222,/d5NXSklXo0qyIYkgV94XAgMIckC.jpg,2021-09-15,Dune,False,7.79,10950
False,/qz2QzkYzesbbL94rdUpZrFPhlRe.jpg,"[10749, 35, 14]",1019420,en,Irish Wish,Maddie's dream guy is days away from marrying her best friend when a wish for true love made on an ancient stone in Ireland magically alters her fate.,358.971,/v4Bb70dpIIQoEnZAHnm3nzCPauU.jpg,2024-03-14,Irish Wish,False,6.33,182
False,/97Ssf4hRHLat2N7NPZfN50oKPAl.jpg,"[28, 18]",23916,en,Paradise Alley,"Three Italian-American brothers, living in the slums of 1940's New York City, try to help each other with one's wrestling career using one brother's promotional skills and another brother's con-artist tactics to thwart a sleazy manager.",23.136,/tF3YenU48fn1Ml0AMRvsG6nSP9V.jpg,1978-09-22,Paradise Alley,False,5.794,124
False,/aRERqrrwqFbwlZmm6AKyQPRYlcm.jpg,"[28, 53]",10861,en,Maximum Risk,"Alain Moreau's investigation into the death of his identical twin brother leads him from the beauty of the south of France to the mean streets of New York City and into the arms of his brother's beautiful girlfriend. Pursued by ruthless Russian mobsters and renegade FBI agents, the duo race against time to solve his brother's murder and expose an international conspiracy.",22.386,/18HVWwyLihWJPzGpSVl3omRRMyL.jpg,1996-09-13,Maximum Risk,False,5.746,466
False,/4Pv4JRqT7LT1F290JbbjQsaB6LD.jpg,"[16, 12, 35, 10751]",452773,es,Tadeo Jones 2: El secreto del rey Midas,"Tad dreams of becoming an archaeologist traveling the world, uncovering hidden secrets and lost treasure, but his job working construction keeps him daydreaming instead of exploring. The chance of a lifetime comes when he is invited to attend archaeologist Sara Lavrof's presentation of her latest discovery - the papyrus that proves the existence of the Necklace of Midas, the legendary King who turned everything he touched into solid gold.",28.141,/7WtFoWtGp45PLNmajM8iGtjAA7B.jpg,2017-03-25,"Tad, the Lost Explorer, and the Secret of King Midas",False,6.643,382
False,/4RriqSJFCQkYpRhxFnQGh3sxZYY.jpg,"[28, 35, 10752]",9595,en,Hot Shots!,"The gang that created Airplane and The Naked Gun sets its sights on Top Gun in this often hilarious spoof starring Charlie Sheen, who previously only inspired laughs with his personal life. He plays Topper Harley, a fighter pilot with an ax to grind: clearing the family name. He gets involved in a relationship with Valerie Golino, a woman with an unusually talented stomach. But his mission is to avenge his father. Lloyd Bridges, late in his career, revealed an aptitude for this kind of silliness, here as a commander who is both incredibly dim and delightfully accident prone. Directed by Jim Abrahams, the film makes fun of a variety of other films as well, from Dances with Wolves to The Fabulous Baker Boys. It was so successful that they all returned in the sequel, Hot Shots! Part Deux.",28.133,/hoPS7RSvdZhZhWf28OfP2IZ0cb3.jpg,1991-07-31,Hot Shots!,False,6.568,2040
False,/1yFDezBuGNnzcKyYd0xpnA6HDW2.jpg,"[14, 12, 18]",305638,da,Skammerens datter,"The Shamer's daughter, Dina, has unwillingly inherited her mother's supernatural ability. She can look straight into the soul of other people. When the sole heir to the throne is wrongfully accused of the horrible murders of his family, it is up to Dina to uncover the truth, but soon she finds herself whirled into a dangerous power struggle with her own life at risk.",27.637,/mFRbysvW0m1IcGFWT5FGVzRX3tr.jpg,2015-03-26,The Shamer's Daughter,False,5.704,162
False,/dbk1GH7eRmUrs8y9WFQP1corti2.jpg,"[18, 10749, 35]",4380,en,Shall We Dance?,"Upon first sight of a beautiful instructor, a bored and overworked estate lawyer signs up for ballroom dancing lessons.",17.527,/aGIyiQv08Gw1HO5BV1yrwCWtGHC.jpg,2004-10-15,Shall We Dance?,False,6.407,1139
False,/qFvCT6nKMGGDBHaKw0XV1061VWH.jpg,"[53, 27]",17692,en,Jaws 3-D,"This third film in the series follows a group of marine biologists attempting to capture a young great white shark that has wandered into Florida's Sea World Park. However, later it is discovered that the shark's 35-foot mother is also a guest at Sea World. What follows is the shark wreaking havoc on the visitors in the park.",28.132,/kqDXj53F9paqVGJLGfHtz7giJ3s.jpg,1983-07-22,Jaws 3-D,False,4.5,1195
False,/jsVCkWwZ8Brq2kS7jlyW8rToo81.jpg,"[18, 53]",958182,es,Heroico,"Luis, an 18-year-old Mexican boy with indigenous roots, enters the Heroico Military College with the hope of securing a better future. There, he encounters a rigid and institutionally violent system designed to make him a perfect soldier.",34.485,/tRD18JW9iKqmwkQKvzPYDQetRoI.jpg,2023-09-21,Heroic,False,7.318,154
False,/sg1t2iyZ4OD54ZzBSpuZTjk4NIC.jpg,"[80, 10749, 18]",912,en,The Thomas Crown Affair,"Young businessman Thomas Crown is bored and decides to plan a robbery and assigns a professional agent with the right information to the job. However, Crown is soon betrayed yet cannot blow his cover because he’s in love.",27.132,/oODAwa2AK3fXvK93GCbq7dFLZPi.jpg,1968-06-26,The Thomas Crown Affair,False,6.847,457
False,/8NLZtd2n6Ax0mTnk62OHlMcooir.jpg,"[53, 18]",303858,en,Money Monster,Financial TV host Lee Gates and his producer Patty are put in an extreme situation when an irate investor takes over their studio.,20.385,/DlgdAkAKirD01R1mBejhFjS6nQ.jpg,2016-05-12,Money Monster,False,6.44,2828
False,/ihNANvV5i3wW700gWWQXjYUB7Hv.jpg,"[28, 53, 80]",290864,cn,一個人的武林,"A martial arts instructor working at a police academy gets imprisoned after killing a man by accident. But when a vicious killer starts targeting martial arts masters, the instructor offers to help the police in return for his freedom.",22.382,/myZQ4WocOQQCXNGVJkHeeJ1jTEj.jpg,2014-10-31,Kung Fu Jungle,False,6.752,408
False,/tNWZ1fyKYl2zWRWsyXTTH7OwuQr.jpg,"[27, 9648, 53]",746524,en,Blood,"Jess, a newly separated mother and nurse, moves into her old family farmhouse with Tyler, her teenage daughter, and Owen, her eight-year-old son. One night, the family dog senses something in the woods and runs off to find it. He returns a couple of days later and attacks Owen, savagely biting him before Jess is able to intervene. Owen is rushed to the hospital. His condition worsens, and no one can figure out why... until Jess discovers a disturbing cure...",17.512,/gCUFtTvjK4gbmjVxhx8bhyOhAeW.jpg,2023-01-12,Blood,False,6.656,147
False,/vml21gWkiM2BXADaINTbOqrJ14X.jpg,"[28, 53]",926680,en,Breakout,"Having taken control of a maximum security prison, a criminal mastermind faces off against a retired Black Ops agent who had been visiting his incarcerated son.",27.783,/if4ri8tSSLPoqCWW2XypnYRO0Dy.jpg,2023-04-11,Breakout,False,4.5,20
False,/1zs8iKZMKrtIh2MulIwwU6Gs9EK.jpg,"[16, 14, 27]",9463,ja,バンパイアハンターD,"In a far-future time ruled by the supernatural, a young girl requests the help of a vampire hunter to kill the vampire who has bitten her and thus prevent her from becoming a vampire herself.",25.878,/k7uOoGUk1JiN3gfKefUj2kP3Vu6.jpg,1985-12-21,Vampire Hunter D,False,6.593,453
False,/p8xd3R2zF4hg372GUZKZCn9FkCz.jpg,"[99, 16]",568100,en,Coraline: The Making of 'Coraline',A look at the complexities and intricacies of making the 2009 stop motion animation film Coraline.,31.158,/1YqJhwqggXOSDrY1z5ox1EySBQq.jpg,2009-07-21,Coraline: The Making of 'Coraline',False,5.0,1
False,/3OwaKVZf3A2NdnarqKbwzFEhKir.jpg,"[16, 14, 10751, 28, 12]",730840,en,Trollhunters: Rise of the Titans,"The Guardians of Arcadia reunite to battle the nefarious Arcane Order, who've reawakened the primordial Titans.",26.895,/zvUNFeTz0Sssb210wSiIiHRjA4W.jpg,2021-07-21,Trollhunters: Rise of the Titans,False,7.597,303
False,/nawzkUvXFv5J0Lwjw1OLwZGXLSA.jpg,"[27, 35]",40264,en,Vampires Suck,"Becca, an anxious, non-vampire teen is torn between two boys. Before she can choose, Becca must get around her controlling father, who embarrasses Becca by treating her like a child. Meanwhile, Becca's friends contend with their own romantic issues - all of which collide at the prom.",28.875,/ksPKfoXovAiFnBktkCBefsRQ8a1.jpg,2010-08-18,Vampires Suck,False,4.298,1215
False,/4V5EWfD7ydCF2sZlePaWar7zVOd.jpg,"[18, 10749, 10402]",640265,en,The Sky Is Everywhere,"Lennie is a teen musical prodigy grieving the death of her sister when she finds herself caught between a new guy at school and her sister's devastated boyfriend. Through her vivid imagination and conflicted heart, Lennie navigates first love and first loss.",20.194,/qMVUlq6rdqFo1xZ5ozQcKFCDbgj.jpg,2022-02-11,The Sky Is Everywhere,False,5.765,68
False,/4s0AurNfsPuC0M6RdPk12trhb6W.jpg,"[35, 10749]",23049,en,My Life in Ruins,"A Greek tour guide named Georgia attempts to recapture her kefi (Greek for mojo) by guiding a ragtag group of tourists around Greece and showing them the beauty of her native land. Along the way, she manages to open their eyes to the wonders of an exotic foreign land while beginning to see the world through a new set of eyes in the process.",18.132,/u9UXXbGeUlgBOvUVxASVnFdvuLD.jpg,2009-06-05,My Life in Ruins,False,6.125,389
False,/9ugGl7jpiIvKj3UTY331MKl4Bz4.jpg,"[9648, 53, 80, 18]",797457,en,Nitram,"Based on true events, ""Nitram"" lives with his parents in suburban Australia in the mid-90s. He lives a life of isolation and frustration at never fitting in. As his anger grows, he begins a slow descent into a nightmare that culminates in the most heinous of acts.",19.15,/qOmOMMgqZj7vooTDEqzOUF4jzX0.jpg,2021-09-30,Nitram,False,6.929,148
False,/nTyjdZjaTUoyW62pti2rtWgvhE3.jpg,"[16, 10751, 35]",15400,en,Mickey's Once Upon a Christmas,"Mickey, Minnie, and their famous friends Goofy, Donald, Daisy and Pluto gather together to reminisce about the love, magic and surprises in three wonder-filled stories of Christmas past.",18.131,/b6h6HwucncSxn06sMNROJ9apLC5.jpg,1999-10-31,Mickey's Once Upon a Christmas,False,7.088,627
False,/nna1FWMle9WUd0lg3qJWog1NBbe.jpg,"[18, 10749]",10445,en,Shadowlands,"C.S. Lewis, a world-renowned writer and professor, leads a passionless life until he meets spirited poet Joy Gresham.",22.88,/5jTWY1M2O4Zhid4rLOpftzazRGn.jpg,1993-12-25,Shadowlands,False,6.916,250
False,/oXs8kp1oX5N0Mte6U8UUAwmLwt6.jpg,"[28, 12, 878, 53]",154,en,Star Trek II: The Wrath of Khan,"It is the 23rd century. The Federation Starship U.S.S. Enterprise is on routine training maneuvers and Admiral James T. Kirk seems resigned to the fact that this inspection may well be the last space mission of his career. But Khan is back. Aided by his exiled band of genetic supermen, Khan - brilliant renegade of 20th century Earth - has raided Space Station Regula One, stolen a top secret device called Project Genesis, wrested control of another Federation Starship and sets out in pursuit of the Enterprise, determined to let nothing stand in the way of his mission: kill Admiral Kirk... even if it means universal Armageddon.",20.159,/uPyLsKl8Z0LOoxeaFXsY5MxhR5s.jpg,1982-06-04,Star Trek II: The Wrath of Khan,False,7.453,1807
False,/msOjpu9wigi6n1Xa51MeLcBue88.jpg,"[10752, 18, 10749]",468224,en,Tolkien,"England, early 20th century. The future writer and philologist John Ronald Reuel Tolkien (1892-1973) and three of his schoolmates create a strong bond between them as they share the same passion for literature and art, a true fellowship that strengthens as they grow up, but the outbreak of World War I threatens to shatter it.",13.389,/A7eYO3t7oZQdfJj5KlJBI7GhT9H.jpg,2019-05-03,Tolkien,False,7.0,1338
False,/arx1tEJfvwa9NScO7pXWnuOHul5.jpg,[35],492190,en,The Day Shall Come,"An impoverished leader of a small religious commune in Miami is offered cash to save his family from eviction. He has no idea his sponsor works for an FBI agent, who plans to turn him into a criminal by fueling his madcap revolutionary dreams.",18.39,/rk3Z0X5SnkwimBZj2AQjb5DHHI1.jpg,2019-10-11,The Day Shall Come,False,5.686,102
False,/jo63jBLg9sulbjc8P24TtvBz3VJ.jpg,"[28, 53, 80]",82485,en,Transit,"Nate takes his family for a camping trip to reconnect. When they pull off at a rest stop, a gang of thieves hides their stash from an armored car robbery among the family belongings. They soon find themselves on the run and the gang will stop at nothing to get their money back.",14.382,/6NmsF4LgWTefgEbigUE86O0kIr2.jpg,2012-03-22,Transit,False,5.696,204
False,/nGJTamFPZ9V4JX5YpiOS0UDuwmx.jpg,"[878, 28, 12, 53]",174,en,Star Trek VI: The Undiscovered Country,"After years of war, the Federation and the Klingon empire find themselves on the brink of a peace summit when a Klingon ship is nearly destroyed by an apparent attack from the Enterprise. Both worlds brace for what may be their deadliest encounter.",16.409,/tvTOJD7Gz668GLy2nNdLRQvpPsv.jpg,1991-12-06,Star Trek VI: The Undiscovered Country,False,7.008,1197
False,/wlOJwnCoZqSPYfz3wFYhSYWFnDw.jpg,"[18, 36]",11499,en,Frost/Nixon,"For three years after being forced from office, Nixon remained silent. But in summer 1977, the steely, cunning former commander-in-chief agreed to sit for one all-inclusive interview to confront the questions of his time in office and the Watergate scandal that ended his presidency. Nixon surprised everyone in selecting Frost as his televised confessor, intending to easily outfox the breezy British showman and secure a place in the hearts and minds of Americans. Likewise, Frost's team harboured doubts about their boss's ability to hold his own. But as the cameras rolled, a charged battle of wits resulted.",16.88,/nLrRrHZQ40tWqLTY3kxgS4x7GUw.jpg,2008-10-15,Frost/Nixon,False,7.296,1114
